"gebiedcode15";"peildatum";"variabele";"waarde";"toelichting";
"Zoomlevel 5 / Laag (lager onderwijs)";"2012";"gezichtsbeperking_agm";"26,6";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 5 / Midden 1 (mavo/vmbo/mbo1)";"2012";"gezichtsbeperking_agm";"13,6";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 5 / Midden 2 (havo/vwo/mbo2-4)";"2012";"gezichtsbeperking_agm";"7,9";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 5 / Hoog (hbo/wo)";"2012";"gezichtsbeperking_agm";"2,1";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 8 / 19-64 jaar";"2012";"gezichtsbeperking_agm";"7,2";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 8 / 65 jaar of ouder";"2012";"gezichtsbeperking_agm";"14,1";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 9 / 19-34 jaar";"2012";"gezichtsbeperking_agm";"2,5";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 9 / 35-64 jaar";"2012";"gezichtsbeperking_agm";"10,4";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 9 / 65 jaar of ouder";"2012";"gezichtsbeperking_agm";"14,1";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 10 / 19-34 jaar";"2012";"gezichtsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 10 / 35-49 jaar";"2012";"gezichtsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 10 / 50-64 jaar";"2012";"gezichtsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 10 / 65-74 jaar";"2012";"gezichtsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 10 / 75 jaar of ouder";"2012";"gezichtsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een gezichtsbeperking";
"Zoomlevel 0 / Centrum";"2012";"mobiliteitsbeperking_agm";"5,2";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 0 / West";"2012";"mobiliteitsbeperking_agm";"12,2";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 0 / Nieuw-West";"2012";"mobiliteitsbeperking_agm";"15,9";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 0 / Zuid";"2012";"mobiliteitsbeperking_agm";"7,2";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 0 / Oost";"2012";"mobiliteitsbeperking_agm";"9,2";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 0 / Noord";"2012";"mobiliteitsbeperking_agm";"16,1";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 0 / Zuidoost";"2012";"mobiliteitsbeperking_agm";"13,1";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 0 / Totaal";"2012";"mobiliteitsbeperking_agm";"11,2";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 1 Centrum-West";"2012";"mobiliteitsbeperking_agm";"3,9";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 2 Centrum-Oost";"2012";"mobiliteitsbeperking_agm";"6,5";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 3 Westerpark";"2012";"mobiliteitsbeperking_agm";"15";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 4 Bos en Lommer";"2012";"mobiliteitsbeperking_agm";"15,8";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 5 Oud-West/De Baarsjes";"2012";"mobiliteitsbeperking_agm";"9,3";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 6 Geuzenveld/Slotermeer";"2012";"mobiliteitsbeperking_agm";"15,2";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 7 Osdorp";"2012";"mobiliteitsbeperking_agm";"23,8";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 8 De Aker/Nieuw Sloten";"2012";"mobiliteitsbeperking_agm";"9,6";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 9 Slotervaart";"2012";"mobiliteitsbeperking_agm";"13,4";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 10 Oud-Zuid";"2012";"mobiliteitsbeperking_agm";"6,4";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 11 Buitenveldert/Zuidas";"2012";"mobiliteitsbeperking_agm";"14";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 12 De Pijp/Rivierenbuurt";"2012";"mobiliteitsbeperking_agm";"5,4";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 13 Oud-oost";"2012";"mobiliteitsbeperking_agm";"11,2";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 14 Indische buurt/Oostelijk havengebied";"2012";"mobiliteitsbeperking_agm";"9";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 15 Watergraafsmeer";"2012";"mobiliteitsbeperking_agm";"8";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 16 IJburg/Zeeburgereiland";"2012";"mobiliteitsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 17 Noord-West";"2012";"mobiliteitsbeperking_agm";"15,1";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 18 Oud-Noord";"2012";"mobiliteitsbeperking_agm";"15,8";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 19 Noord-Oost";"2012";"mobiliteitsbeperking_agm";"17,9";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 20 Bijlmer-Centrum";"2012";"mobiliteitsbeperking_agm";"19";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 21 Bijlmer-Oost";"2012";"mobiliteitsbeperking_agm";"17,3";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 1 / 22 Gaasperdam/Driemond";"2012";"mobiliteitsbeperking_agm";"7,1";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 3 / Mannen";"2012";"mobiliteitsbeperking_agm";"8,6";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 3 / Vrouwen";"2012";"mobiliteitsbeperking_agm";"13,6";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 5 / Laag (lager onderwijs)";"2012";"mobiliteitsbeperking_agm";"35,6";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 5 / Midden 1 (mavo/vmbo/mbo1)";"2012";"mobiliteitsbeperking_agm";"21,9";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 5 / Midden 2 (havo/vwo/mbo2-4)";"2012";"mobiliteitsbeperking_agm";"8";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 5 / Hoog (hbo/wo)";"2012";"mobiliteitsbeperking_agm";"2,8";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 8 / 19-64 jaar";"2012";"mobiliteitsbeperking_agm";"7,9";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 8 / 65 jaar of ouder";"2012";"mobiliteitsbeperking_agm";"30,8";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 9 / 19-34 jaar";"2012";"mobiliteitsbeperking_agm";"2,7";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 9 / 35-64 jaar";"2012";"mobiliteitsbeperking_agm";"11,4";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 9 / 65 jaar of ouder";"2012";"mobiliteitsbeperking_agm";"30,8";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 10 / 19-34 jaar";"2012";"mobiliteitsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 10 / 35-49 jaar";"2012";"mobiliteitsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 10 / 50-64 jaar";"2012";"mobiliteitsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 10 / 65-74 jaar";"2012";"mobiliteitsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 10 / 75 jaar of ouder";"2012";"mobiliteitsbeperking_agm";"-";"Percentage inwoners van 19 jaar en ouder met een mobiliteitsbeperking";
"Zoomlevel 0 / Centrum";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"10,5";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 0 / West";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"26,7";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 0 / Nieuw-West";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"18,3";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 0 / Zuid";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"13,9";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 0 / Oost";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"24,6";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 0 / Noord";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"19,5";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 0 / Zuidoost";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"20";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 0 / Totaal";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"18,6";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 1 Centrum-West";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"8,3";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 2 Centrum-Oost";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"12,9";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 3 Westerpark";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 4 Bos en Lommer";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 5 Oud-West/De Baarsjes";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"23,5";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 6 Geuzenveld/Slotermeer";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 7 Osdorp";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 8 De Aker/Nieuw Sloten";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 9 Slotervaart";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 10 Oud-Zuid";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 11 Buitenveldert/Zuidas";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 12 De Pijp/Rivierenbuurt";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 13 Oud-oost";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 14 Indische buurt/Oostelijk havengebied";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 15 Watergraafsmeer";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 16 IJburg/Zeeburgereiland";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 17 Noord-West";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"19,8";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 18 Oud-Noord";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"20,6";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 19 Noord-Oost";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"18,1";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 20 Bijlmer-Centrum";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 21 Bijlmer-Oost";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"23,2";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 1 / 22 Gaasperdam/Driemond";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"19";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 3 / Mannen";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"16,4";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 3 / Vrouwen";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"20,3";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 5 / Laag (lager onderwijs)";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"36,7";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 5 / Midden 1 (mavo/vmbo/mbo1)";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"19,7";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 5 / Midden 2 (havo/vwo/mbo2-4)";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"11,9";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 5 / Hoog (hbo/wo)";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"8,3";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 8 / 19-64 jaar";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 8 / 65 jaar of ouder";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"18,6";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 9 / 19-34 jaar";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 9 / 35-64 jaar";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 9 / 65 jaar of ouder";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"18,6";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 10 / 19-34 jaar";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 10 / 35-49 jaar";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 10 / 50-64 jaar";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 10 / 65-74 jaar";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 10 / 75 jaar of ouder";"2012";"beperkingen_activiteiten_dagelijks_leven_adl_agm";"-";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij activiteiten van het dagelijks leven";
"Zoomlevel 0 / Centrum";"2012";"beperkingen_huishoudelijke_dagelijkse_activiteiten_hda_agm";"19,1";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij huishoudelijke dagelijkse activiteiten";
"Zoomlevel 0 / West";"2012";"beperkingen_huishoudelijke_dagelijkse_activiteiten_hda_agm";"34,5";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij huishoudelijke dagelijkse activiteiten";
"Zoomlevel 0 / Nieuw-West";"2012";"beperkingen_huishoudelijke_dagelijkse_activiteiten_hda_agm";"27,9";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij huishoudelijke dagelijkse activiteiten";
"Zoomlevel 0 / Zuid";"2012";"beperkingen_huishoudelijke_dagelijkse_activiteiten_hda_agm";"23,9";"Percentage inwoners van 65 jaar en ouder met één of meer beperkingen bij huishoudelijke dagelijkse activiteiten";
